Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Mis,Dis,Rec
2022-10-20,Matchweek 12,Away,L 0–3,Aston Villa,Fulham,N,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,9.0,10.0,90.0,1.0,1.0,0.0,2.0,8.0,2.0,0.0,12.0,50.0,1.0,0.0,11.0
2022-10-23,Matchweek 13,Home,W 4–0,Aston Villa,Brentford,Y,70.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,44.0,4.0,0.0,2.0,0.2,0.2,0.1,7.0,1.0,18.0,28.0,64.3,4.0,0.0,1.0,2.0,22.0,22.0,3.0,44.0,0.0,2.0,1.0,30.0
2022-10-29,Matchweek 14,Away,L 0–4,Aston Villa,Newcastle Utd,Y,60.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,42.0,3.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,27.0,31.0,87.1,1.0,0.0,0.0,8.0,21.0,13.0,5.0,42.0,,3.0,2.0,27.0
2022-11-06,Matchweek 15,Home,W 3–1,Aston Villa,Manchester Utd,Y,78.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,2.0,2.0,1.0,0.1,0.1,0.0,1.0,1.0,27.0,36.0,75.0,5.0,0.0,2.0,15.0,19.0,12.0,1.0,45.0,,1.0,1.0,31.0
2022-11-13,Matchweek 16,Away,W 2–1,Aston Villa,Brighton,Y,73.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,0.0,2.0,0.0,0.3,0.3,0.0,1.0,1.0,13.0,20.0,65.0,2.0,1.0,0.0,3.0,19.0,7.0,2.0,29.0,50.0,3.0,1.0,21.0
2022-12-26,Matchweek 17,Home,L 1–3,Aston Villa,Liverpool,Y,85.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,3.0,2.0,2.0,0.1,0.1,0.2,2.0,0.0,26.0,39.0,66.7,3.0,1.0,0.0,9.0,29.0,18.0,5.0,56.0,33.3,3.0,1.0,31.0
2023-01-01,Matchweek 18,Away,W 2–0,Aston Villa,Tottenham,Y,81.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,41.0,4.0,1.0,0.0,0.1,0.1,0.1,2.0,0.0,22.0,29.0,75.9,1.0,1.0,2.0,14.0,13.0,14.0,2.0,41.0,100.0,2.0,2.0,25.0
2023-01-04,Matchweek 19,Home,D 1–1,Aston Villa,Wolves,Y,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,51.0,3.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,33.0,41.0,80.5,1.0,1.0,1.0,10.0,17.0,24.0,2.0,51.0,50.0,1.0,3.0,33.0
2023-01-13,Matchweek 20,Home,W 2–1,Aston Villa,Leeds United,Y,80.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,31.0,2.0,1.0,0.0,0.3,0.3,0.0,0.0,0.0,16.0,21.0,76.2,2.0,1.0,4.0,10.0,17.0,5.0,1.0,31.0,100.0,1.0,3.0,18.0
2023-01-21,Matchweek 21,Away,W 1–0,Aston Villa,Southampton,Y,68.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.1,0.1,0.2,4.0,0.0,31.0,42.0,73.8,6.0,0.0,0.0,3.0,27.0,17.0,1.0,46.0,0.0,0.0,1.0,38.0
